@relation all.2024-05-19_15_30_57.893598


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute TERM2 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute ARITHMETICS0 {+, -, *, /}
@attribute TERM3 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,1079955,<=,t,And,t,<=,82819291,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.702937,FALSE
ForAll,18901767,<=,t,And,t,<=,57984633,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.170734,FALSE
ForAll,16525091,<=,t,And,t,<=,96542152,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.171590,FALSE
ForAll,7927844,<=,t,And,t,<=,94617183,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.997699,FALSE
ForAll,10611702,<=,t,And,t,<=,61212887,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.605603,FALSE
ForAll,7586439,<=,t,And,t,<=,60473155,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.637122,FALSE
ForAll,19205633,<=,t,And,t,<=,72501767,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.605944,FALSE
ForAll,20498943,<=,t,And,t,<=,90160818,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.452530,FALSE
ForAll,22050449,<=,t,And,t,<=,77218921,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.370923,FALSE
ForAll,17234264,<=,t,And,t,<=,64345612,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.040398,FALSE
ForAll,16192210,<=,t,And,t,<=,64003451,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.452803,FALSE
ForAll,929168,<=,t,And,t,<=,51175175,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.333552,FALSE
ForAll,8510436,<=,t,And,t,<=,99428989,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.937067,FALSE
ForAll,15324293,<=,t,And,t,<=,53543430,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.691927,FALSE
ForAll,8564295,<=,t,And,t,<=,88683396,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.836471,FALSE
ForAll,21616794,<=,t,And,t,<=,77212754,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.234693,FALSE
ForAll,15612982,<=,t,And,t,<=,66583382,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.862154,FALSE
ForAll,15916649,<=,t,And,t,<=,99679150,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.922852,FALSE
ForAll,4871584,<=,t,And,t,<=,65283592,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.528919,FALSE
ForAll,13971519,<=,t,And,t,<=,75287584,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.956412,FALSE
ForAll,5833211,<=,t,And,t,<=,96382910,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.516476,FALSE
ForAll,14973858,<=,t,And,t,<=,76354945,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.206048,FALSE
ForAll,14443059,<=,t,And,t,<=,89104273,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.757439,FALSE
ForAll,5187714,<=,t,And,t,<=,63901800,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.337887,FALSE
ForAll,15078535,<=,t,And,t,<=,57951711,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.311463,FALSE
ForAll,2208024,<=,t,And,t,<=,57069497,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.070396,FALSE
ForAll,9207355,<=,t,And,t,<=,68573601,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.515412,FALSE
ForAll,10981502,<=,t,And,t,<=,72257732,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.122302,FALSE
ForAll,19382439,<=,t,And,t,<=,84757944,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.958252,FALSE
ForAll,7881510,<=,t,And,t,<=,81608473,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.401182,FALSE
ForAll,10399465,<=,t,And,t,<=,76486259,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.138335,FALSE
ForAll,6852005,<=,t,And,t,<=,68480162,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.223598,FALSE
ForAll,6855661,<=,t,And,t,<=,69968736,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.278959,FALSE
ForAll,14443706,<=,t,And,t,<=,65679646,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.477053,FALSE
ForAll,16596433,<=,t,And,t,<=,51700203,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.200638,FALSE
ForAll,6001089,<=,t,And,t,<=,50253136,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.182835,FALSE
ForAll,15389740,<=,t,And,t,<=,58702318,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.783303,FALSE
ForAll,1217531,<=,t,And,t,<=,93816926,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.286190,FALSE
ForAll,19968005,<=,t,And,t,<=,57922724,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.615599,FALSE
ForAll,6845838,<=,t,And,t,<=,71196443,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.605444,FALSE
ForAll,9351000,<=,t,And,t,<=,80427462,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.416286,FALSE
ForAll,20847820,<=,t,And,t,<=,58290928,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.225577,FALSE
ForAll,3132933,<=,t,And,t,<=,84681972,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.944070,FALSE
ForAll,20739277,<=,t,And,t,<=,53436900,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.871112,FALSE
ForAll,15820695,<=,t,And,t,<=,54766250,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.614002,FALSE
ForAll,1637906,<=,t,And,t,<=,61612652,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.183309,FALSE
ForAll,3638084,<=,t,And,t,<=,97966919,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.976768,FALSE
ForAll,6062124,<=,t,And,t,<=,68264511,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.565724,FALSE
ForAll,5282,<=,t,And,t,<=,73842261,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.284519,FALSE
ForAll,10861573,<=,t,And,t,<=,76195249,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.193698,FALSE
ForAll,2681460,<=,t,And,t,<=,56487466,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.830165,FALSE
ForAll,29768731,<=,t,And,t,<=,64118487,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.348263,TRUE
ForAll,15828627,<=,t,And,t,<=,65345955,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.046112,FALSE
ForAll,22711372,<=,t,And,t,<=,72088089,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.499223,TRUE
ForAll,17745855,<=,t,And,t,<=,58113660,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.516681,FALSE
ForAll,41873111,<=,t,And,t,<=,65834825,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.343747,TRUE
ForAll,29817268,<=,t,And,t,<=,78777145,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.635274,TRUE
ForAll,11636845,<=,t,And,t,<=,52527432,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.308061,FALSE
ForAll,2222150,<=,t,And,t,<=,52375310,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.546170,FALSE
ForAll,3347464,<=,t,And,t,<=,59895048,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.986104,TRUE
ForAll,25101224,<=,t,And,t,<=,64558454,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.839943,TRUE
ForAll,28984504,<=,t,And,t,<=,77377919,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.489642,TRUE
ForAll,2321591,<=,t,And,t,<=,55909446,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.527167,TRUE
ForAll,3762053,<=,t,And,t,<=,78793614,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.978794,FALSE
ForAll,14332516,<=,t,And,t,<=,80425640,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.259353,FALSE
ForAll,22947954,<=,t,And,t,<=,76764110,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.590537,TRUE
ForAll,42611034,<=,t,And,t,<=,50829229,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.290107,TRUE
ForAll,5005252,<=,t,And,t,<=,79437540,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.345958,FALSE
ForAll,31164355,<=,t,And,t,<=,98378472,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.960833,TRUE
ForAll,48720171,<=,t,And,t,<=,64860555,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.424099,TRUE
ForAll,48492788,<=,t,And,t,<=,57706726,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.652713,TRUE
ForAll,36736345,<=,t,And,t,<=,77550515,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.268034,TRUE
ForAll,26781473,<=,t,And,t,<=,69338543,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.529545,TRUE
ForAll,27293626,<=,t,And,t,<=,97059281,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.162210,TRUE
ForAll,40999767,<=,t,And,t,<=,51959710,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.601682,TRUE
ForAll,3446052,<=,t,And,t,<=,94623333,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.782112,FALSE
ForAll,30775694,<=,t,And,t,<=,83657486,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.973243,TRUE
ForAll,35047538,<=,t,And,t,<=,69184795,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.611409,TRUE
ForAll,26245627,<=,t,And,t,<=,73447171,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.965854,TRUE
ForAll,1271186,<=,t,And,t,<=,84412708,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.454487,TRUE
ForAll,37893205,<=,t,And,t,<=,75307576,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.890983,TRUE
ForAll,16008202,<=,t,And,t,<=,53487306,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.508086,FALSE
ForAll,47795008,<=,t,And,t,<=,65900081,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.899833,TRUE
ForAll,24746228,<=,t,And,t,<=,54373303,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.352634,TRUE
ForAll,16465456,<=,t,And,t,<=,61468207,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.418163,FALSE
ForAll,36926991,<=,t,And,t,<=,91134091,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.517579,TRUE
ForAll,34365770,<=,t,And,t,<=,65773246,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.951448,TRUE
ForAll,40907613,<=,t,And,t,<=,65549386,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.051807,TRUE
ForAll,45037582,<=,t,And,t,<=,89612035,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.527033,TRUE
ForAll,27057348,<=,t,And,t,<=,78152139,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.521572,TRUE
ForAll,10917249,<=,t,And,t,<=,89228128,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.194226,TRUE
ForAll,35175106,<=,t,And,t,<=,97929261,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.858553,TRUE
ForAll,8492748,<=,t,And,t,<=,98195894,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.007043,TRUE
ForAll,42122960,<=,t,And,t,<=,92371704,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.715210,TRUE
ForAll,17494405,<=,t,And,t,<=,65953412,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.917001,FALSE
ForAll,26340310,<=,t,And,t,<=,79034251,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.992630,TRUE
ForAll,21425268,<=,t,And,t,<=,93345406,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.793382,FALSE
ForAll,37442892,<=,t,And,t,<=,72727901,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.072155,TRUE
ForAll,6057791,<=,t,And,t,<=,83475301,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.433348,TRUE
ForAll,6768794,<=,t,And,t,<=,92198437,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.751023,TRUE
ForAll,18860317,<=,t,And,t,<=,53213282,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.028687,TRUE
ForAll,17482321,<=,t,And,t,<=,62005468,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.428290,TRUE
ForAll,8168976,<=,t,And,t,<=,76021657,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.810451,TRUE
ForAll,6820455,<=,t,And,t,<=,94904644,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.864506,TRUE
ForAll,39422709,<=,t,And,t,<=,77976136,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.065721,TRUE
ForAll,4994787,<=,t,And,t,<=,65259258,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.279110,TRUE
ForAll,38582891,<=,t,And,t,<=,94034185,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.860869,TRUE
ForAll,1721592,<=,t,And,t,<=,80962676,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.853808,FALSE
ForAll,40222495,<=,t,And,t,<=,98017508,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.134931,TRUE
ForAll,25903240,<=,t,And,t,<=,80900816,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.334606,TRUE
ForAll,49885451,<=,t,And,t,<=,99428695,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.450567,TRUE
ForAll,3866554,<=,t,And,t,<=,55787232,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.231388,FALSE
ForAll,33276493,<=,t,And,t,<=,74206894,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.717262,TRUE
ForAll,12559515,<=,t,And,t,<=,85761880,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.690420,FALSE
ForAll,34008959,<=,t,And,t,<=,57977549,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.548986,TRUE
ForAll,38853607,<=,t,And,t,<=,82214355,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.267098,TRUE
ForAll,24825143,<=,t,And,t,<=,66736872,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.373633,TRUE
ForAll,45368122,<=,t,And,t,<=,79119345,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.164978,TRUE
ForAll,25988843,<=,t,And,t,<=,53028769,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.592846,TRUE
ForAll,13590068,<=,t,And,t,<=,99052000,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.391466,FALSE
ForAll,1350649,<=,t,And,t,<=,91685074,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.640418,FALSE
ForAll,2070862,<=,t,And,t,<=,85507479,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.044222,TRUE
ForAll,47532328,<=,t,And,t,<=,56972960,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.571245,TRUE
ForAll,44696140,<=,t,And,t,<=,86304530,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.886024,TRUE
ForAll,41249385,<=,t,And,t,<=,77222709,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.691633,TRUE
ForAll,25912174,<=,t,And,t,<=,72620245,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.863614,TRUE
ForAll,36408776,<=,t,And,t,<=,74447638,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.572879,TRUE
ForAll,25540488,<=,t,And,t,<=,68175830,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.189350,TRUE
ForAll,42307398,<=,t,And,t,<=,90475154,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.665251,TRUE
ForAll,23566284,<=,t,And,t,<=,54569053,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.184722,TRUE
ForAll,25456422,<=,t,And,t,<=,83216270,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.256874,TRUE
ForAll,5737300,<=,t,And,t,<=,84241709,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.979946,TRUE
ForAll,22029863,<=,t,And,t,<=,92906061,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.828077,TRUE
ForAll,2296885,<=,t,And,t,<=,67840259,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.975343,TRUE
