@relation all.2024-06-09_03_39_03.137993


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute TERM2 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute ARITHMETICS0 {+, -, *, /}
@attribute TERM3 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute LOGICALS1 {And, Or}
@attribute QUANTIFIERS1 {ForAll, Exists}
@attribute NUM3 NUMERIC
@attribute RELATIONALS3 {<, >, <=, >=}
@attribute TERM4 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute LOGICALS2 {And, Or}
@attribute TERM5 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute RELATIONALS4 {<, >, <=, >=}
@attribute NUM4 NUMERIC
@attribute TERM6 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute ARITHMETICS1 {+, -, *, /}
@attribute TERM7 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute RELATIONALS5 {<, >, <=, >=}
@attribute NUM5 NUMERIC
@attribute LOGICALS3 {And, Or}
@attribute QUANTIFIERS2 {ForAll, Exists}
@attribute NUM6 NUMERIC
@attribute RELATIONALS6 {<, >, <=, >=}
@attribute TERM8 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute LOGICALS4 {And, Or}
@attribute TERM9 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute RELATIONALS7 {<, >, <=, >=}
@attribute NUM7 NUMERIC
@attribute TERM10 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute ARITHMETICS2 {+, -, *, /}
@attribute TERM11 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute RELATIONALS8 {<, >, <=, >=}
@attribute NUM8 NUMERIC
@attribute LOGICALS5 {And, Or}
@attribute QUANTIFIERS3 {ForAll, Exists}
@attribute NUM9 NUMERIC
@attribute RELATIONALS9 {<, >, <=, >=}
@attribute TERM12 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute LOGICALS6 {And, Or}
@attribute TERM13 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute RELATIONALS10 {<, >, <=, >=}
@attribute NUM10 NUMERIC
@attribute TERM14 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute ARITHMETICS3 {+, -, *, /}
@attribute TERM15 {y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)], t2, t4, t3, y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)], y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)], y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)]}
@attribute RELATIONALS11 {<, >, <=, >=}
@attribute NUM11 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,5531545,<=,t1,And,t1,<=,50384970,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,7.398326,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,124570,<=,t1,And,t1,<=,74974392,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,9.898991,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,16025081,<=,t1,And,t1,<=,53791537,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,8.103218,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,14040811,<=,t1,And,t1,<=,41828452,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,8.930491,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,15702980,<=,t1,And,t1,<=,33067352,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,8.194922,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,1639832,<=,t1,And,t1,<=,45071008,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,9.647875,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,4669921,<=,t1,And,t1,<=,34540849,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,8.798962,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,13622839,<=,t1,And,t1,<=,27751304,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,8.906444,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,4636930,<=,t1,And,t1,<=,44816746,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,9.039979,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,7974908,<=,t1,And,t1,<=,26873672,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,9.682923,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,6675082,<=,t1,And,t1,<=,67914489,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,8.160635,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,16387805,<=,t1,And,t1,<=,71646624,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,7.503861,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,16840614,<=,t1,And,t1,<=,56422693,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,9.440989,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,14003905,<=,t1,And,t1,<=,28138206,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,9.929197,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,6803795,<=,t1,And,t1,<=,57141068,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,9.531247,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,7675164,<=,t1,And,t1,<=,63132766,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,8.164653,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,19954138,<=,t1,And,t1,<=,26142363,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,9.604233,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,16726880,<=,t1,And,t1,<=,65531042,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,7.430578,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,12759343,<=,t1,And,t1,<=,33041658,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,7.442077,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,16896548,<=,t1,And,t1,<=,56243268,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,8.802935,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,FALSE
ForAll,23889221,<=,t1,And,t1,<=,58346273,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,8.289317,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,TRUE
ForAll,11800063,<=,t1,And,t1,<=,30159539,y5[ToInt(RealVal(0)+(t1-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t1-0.0)/10000.0)],>,5.110355,And,ForAll,0,<=,t2,And,t2,<=,5000000,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y3[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t3,And,t3,<=,5000000,y3[ToInt(RealVal(0)+(t3-0.0)/10000.0)],-,y2[ToInt(RealVal(0)+(t3-0.0)/10000.0)],>,7.500000,And,ForAll,0,<=,t4,And,t4,<=,5000000,y2[ToInt(RealVal(0)+(t4-0.0)/10000.0)],-,y1[ToInt(RealVal(0)+(t4-0.0)/10000.0)],>,7.500000,TRUE
